"NTSB_RPRT_NBR","ACFT_REGIST_NBR","ACFT_SERIAL_NBR","EV_TYPE_DESC","EVENT_LCL_DATE","LOC_STATE_CODE_STD","ARPT_NAME_STD","FLTCNDCT_DESC","OPRTR_SCHED_DESC","OPRTR_NSDC_NAME_STD","ACFT_NSDC_MAKE_STD","ACFT_NSDC_MODEL_STD","ACFT_NSDC_SERIES_STD","REPORT_STATUS","INJURY_DESC","FLIGHT_PHASE_DESC"
"MIA02LA025","N6688P","24-1329","ACCIDENT","20-NOV-01","GA","","PART 91: GENERAL AVIATION","","","PIPER","PA24","250","FINAL","SERIOUS","CRUISE - NORMAL"
"MIA02LA027","N5217B","1080","ACCIDENT","22-NOV-01","SC","","PART 91: GENERAL AVIATION","","","MOONEY","M20","NO SERIES EXISTS","FINAL","FATAL","CRUISE - NORMAL"
"MIA02LA028","N590AM","150-76540","ACCIDENT","20-NOV-01","FL","","PART 91: GENERAL AVIATION","","","CESSNA","150","M","FINAL","MINOR","APPROACH"
"MIA02LA029","N129BC","67-1B214","ACCIDENT","25-NOV-01","MS","","PART 91: GENERAL AVIATION","","DESOTO COUNTY SHERIFFS DEPARTMENT","HUGHES","OH6A","NO SERIES EXISTS","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA030","N1836L","E-1111","ACCIDENT","21-NOV-01","FL","CHOCTAW NOLF","PART 91: GENERAL AVIATION","","","BEECH","36","A36","FINAL","NONE","EMERGENCY LANDING"
"MIA02LA031","N61582","17264656","ACCIDENT","23-NOV-01","PR","ANTONIO/NERY/JUARBE POL","PART 91: GENERAL AVIATION","","","CESSNA","172","M","FINAL","MINOR","MANEUVERING"
"MIA02LA033","N15VP","1793","ACCIDENT","26-NOV-01","NC","STAG AIR PARK","PART 91: GENERAL AVIATION","","","VANS","RV4","UNDESIGNATED SERIES","FINAL","MINOR","APPROACH - VFR PATTERN - DOWNWIND"
"MIA02LA034","N1840H","35940","ACCIDENT","26-NOV-01","GA","SWINTON SMITH FLD AT REIDSVILLE MUNI","PART 91: GENERAL AVIATION","","","CESSNA","310","C","FINAL","MINOR","EMERGENCY DESCENT/LANDING"
"MIA02LA035","N7095E","56595","ACCIDENT","20-NOV-01","AL","KLUMPP","PART 91: GENERAL AVIATION","","","CESSNA","175","A","FINAL","NONE","LANDING - ROLL"
"MIA02LA036","N9515U","AA1C-0003","ACCIDENT","29-NOV-01","FL","POMPANO BEACH AIRPARK","PART 91: GENERAL AVIATION","","","GRUMMAN","AA1","C","FINAL","SERIOUS","TAKEOFF"
"MIA02LA038","N366KR","366","ACCIDENT","01-DEC-01","NC","FLYERS AIRPARK","PART 91: GENERAL AVIATION","","","","","","FINAL","NONE","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA040","N6101U","2308","ACCIDENT","16-NOV-01","GA","","PART 91: GENERAL AVIATION","","","AEROSPATIALE","AS350","BA","FINAL","NONE","HOVER"
"MIA02LA042","N6129F","SA26-002","ACCIDENT","07-DEC-01","GA","","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","GO-AROUND (VFR)"
"MIA02LA046","N9882V","17264545","ACCIDENT","18-DEC-01","FL","NEW SMYRNA BEACH MUNI","PART 91: GENERAL AVIATION","","","CESSNA","172","M","FINAL","SERIOUS","CLIMB"
"MIA02LA050","N201XL","24-0497","ACCIDENT","17-JAN-02","FL","VINCE'S CONDOMINIUM ASSOCIATION","PART 91: GENERAL AVIATION","","","MOONEY","M20J","NO SERIES EXISTS","FINAL","MINOR","TAKEOFF"
"MIA02LA051","N99295","17276429","ACCIDENT","26-JAN-02","PR","","PART 91: GENERAL AVIATION","","CIVIL AIR PATROL","CESSNA","172","P","FINAL","MINOR","CLIMB - TO CRUISE"
"MIA02LA053","N182JM","18259187","ACCIDENT","25-JAN-02","FL","","PART 91: GENERAL AVIATION","","","CESSNA","182","L","FINAL","NONE","EMERGENCY LANDING"
"MIA02LA054","None","089","ACCIDENT","26-JAN-02","FL","IMMOKALEE RGNL","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","MANEUVERING"
"MIA02LA055","N41686","398-73","ACCIDENT","22-JAN-02","FL","PETER PRINCE FIELD","PART 91: GENERAL AVIATION","","","CHAMPION","7KCAB","NO SERIES EXISTS","FINAL","NONE","LANDING"
"MIA02LA056","N235AL","23067C","ACCIDENT","20-JAN-02","FL","SARASOTA/BRADENTON INTL","PART 91: GENERAL AVIATION","","CEDAR KEY SEAPLANE SERVICE","MAULE","M7","235B","FINAL","NONE","LANDING"
"MIA02LA057","N7878N","R172-0269","ACCIDENT","01-FEB-02","FL","","PART 91: GENERAL AVIATION","","","CESSNA","R172","E","FINAL","SERIOUS","LANDING"
"MIA02LA058","N140V","D99220JCOHK0342","ACCIDENT","01-FEB-02","FL","","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA060","N777TY","508","ACCIDENT","14-FEB-02","FL","PALM BEACH INTL","PART 91: GENERAL AVIATION","","","GULFSTREAM","GV","UNDESIGNATED SERIES","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA061","N715RM","61P0216-024","ACCIDENT","16-FEB-02","FL","","PART 91: GENERAL AVIATION","","","PIPER","PA60","601P","FINAL","SERIOUS","MANEUVERING"
"MIA02LA064","N1915V","17263793","ACCIDENT","28-FEB-02","SC","MARION COUNTY","PART 91: GENERAL AVIATION","","","CESSNA","172","UNDESIGNATED SERIES","FINAL","MINOR","TAKEOFF - INITIAL CLIMB"
"MIA02LA069","N3486U","18254886","ACCIDENT","23-MAR-02","AL","ST CLAIR COUNTY","PART 91: GENERAL AVIATION","","","CESSNA","182","F","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA070","N7490F","570596","ACCIDENT","24-MAR-02","AL","BESSEMER","PART 91: GENERAL AVIATION","","ROTORTECH AVIATION","HUGHES","269C","UNDESIGNATED SERIES","FINAL","NONE","HOVER - IN GROUND EFFECT"
"MIA02LA071","N18891","MC-515","ACCIDENT","24-MAR-02","AL","ROY E. RAY","PART 91: GENERAL AVIATION","","","BEECH","24","C24R","FINAL","NONE","LANDING"
"MIA02LA074","N7187J","3042","ACCIDENT","26-MAR-02","FL","POMPANO BEACH AIRPARK","PART 91: GENERAL AVIATION","","HELICOPTERS OF AMERICA INC","ROBINSON","R22","UNDESIGNATED SERIES","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA076","N43615","7274","ACCIDENT","02-APR-02","FL","POMONA LANDING","PART 91: GENERAL AVIATION","","","TAYLORCRAFT","BC12","D","FINAL","NONE","TAKEOFF - ROLL/RUN"
"MIA02LA077","N6613G","15072113","ACCIDENT","02-APR-02","GA","GWINNETT COUNTY - BRISCOE FIELD","PART 91: GENERAL AVIATION","","","CESSNA","150","L","FINAL","SERIOUS","LANDING"
"MIA02LA078","N60980","661","ACCIDENT","04-APR-02","FL","CRYSTAL RIVER","PART 91: GENERAL AVIATION","","","ULTRAVIA","PELICAN","PL","FINAL","SERIOUS","DESCENT"
"MIA02LA080","N10GZ","00023","ACCIDENT","06-APR-02","TN","GATLINBURG-PIGEON FORGE","PART 91: GENERAL AVIATION","","","MONNETT","MONI","NO SERIES EXISTS","FINAL","FATAL","TAKEOFF"
"MIA02LA085","N98WG","4005","ACCIDENT","18-APR-02","FL","NORTH PERRY","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","GO-AROUND (VFR)"
"MIA02LA086","N912S","013","ACCIDENT","19-APR-02","AL","TROY MUNI","PART 91: GENERAL AVIATION","","PIKE AVIATION","PIETENPOL","AIRCAMPER","NO SERIES EXISTS","FINAL","SERIOUS","MANEUVERING"
"MIA02LA087","N2815L","17256015","ACCIDENT","21-APR-02","SC","BROXTON BRIDGE PLANTATION","PART 91: GENERAL AVIATION","","","CESSNA","172","H","FINAL","NONE","LANDING - ROLL"
"MIA02LA088","N180CW","31438","ACCIDENT","21-APR-02","MS","","PART 91: GENERAL AVIATION","","","CESSNA","180","UNDESIGNATED SERIES","FINAL","NONE","LANDING - ROLL"
"MIA02LA089","N237SM","421C-0237","ACCIDENT","25-APR-02","FL","VANDENBERG","PART 91: GENERAL AVIATION","","","CESSNA","421","C","FINAL","NONE","LANDING - ROLL"
"MIA02LA090","N70213","18801868T","ACCIDENT","29-APR-02","FL","","PART 137: AGRICULTURAL","","","CESSNA","A188","B","FINAL","SERIOUS","MANEUVERING - AERIAL APPLICATION"
"MIA02LA091","N786SP","17258713","ACCIDENT","28-APR-02","FL","SPRUCE CREEK","PART 91: GENERAL AVIATION","","DEVACANA TRANSPORT","CESSNA","172","S","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA092","N3121P","983","ACCIDENT","30-APR-02","AL","HEADLAND MUNI","PART 91: GENERAL AVIATION","","","LAKE","LA4","200","FINAL","NONE","EMERGENCY DESCENT/LANDING"
"MIA02LA093","N2000G","E-14A-13","ACCIDENT","05-MAY-02","GA","PERRY-HOUSTON COUNTY","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","TAKEOFF - INITIAL CLIMB"
"MIA02LA097","N24013","20608087","ACCIDENT","22-MAY-02","FL","SARASOTA/BRADENTON INTL","PART 91: GENERAL AVIATION","","AIR CARRIERS INC","CESSNA","206","H","FINAL","NONE","TAXI - TO TAKEOFF"
"MIA02LA099","N33204","5910","ACCIDENT","26-MAY-02","GA","","PART 91: GENERAL AVIATION","","","PIPER","J3F","65","FINAL","MINOR","TAKEOFF - INITIAL CLIMB"
"MIA02LA101","N6746D","2250","ACCIDENT","28-MAY-02","FL","FLAGLER COUNTY","PART 91: GENERAL AVIATION","","WING AND ROTOR","BELL","47G","2","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA105","N63591","15077414","ACCIDENT","04-JUN-02","FL","ORMOND BEACH MUNI","PART 91: GENERAL AVIATION","","ORMOND BEACH AVIATION","CESSNA","150","M","FINAL","MINOR","TAKEOFF - INITIAL CLIMB"
"MIA02LA107","N2594X","P206-0094","ACCIDENT","06-JUN-02","NC","DARE COUNTY REGIONAL","PART 91: GENERAL AVIATION","","","CESSNA","P206","UNDESIGNATED SERIES","FINAL","SERIOUS","CLIMB"
"MIA02LA108","N697MA","3246069","ACCIDENT","07-JUN-02","MS","KEY FIELD","PART 91: GENERAL AVIATION","","","PIPER","PA32R","301","FINAL","SERIOUS","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA110","N7224X","003","ACCIDENT","13-JUN-02","GA","","PART 91: GENERAL AVIATION","","","PIETENPOL","AIRCAMPER","NO SERIES EXISTS","FINAL","FATAL","CLIMB"
"MIA02LA112","N793SP","172S-8718","ACCIDENT","13-JUN-02","NC","FIRST FLIGHT","PART 91: GENERAL AVIATION","","DELSTAR AVIATION","CESSNA","172","S","FINAL","NONE","LANDING - ROLL"
"MIA02LA114","N4258Y","25056C","ACCIDENT","20-JUN-02","GA","WEST GEORGIA REGIONAL","PART 91: GENERAL AVIATION","","","MAULE","M7","235C","FINAL","NONE","LANDING"
"MIA02LA115","None","","ACCIDENT","20-JUN-02","GA","LOOKOUT MOUNTAIN","PART 91: GENERAL AVIATION","","","FLYLIGHT","DRAGONFLY","NO SERIES EXISTS","FINAL","FATAL","MANEUVERING"
"MIA02LA116","N5235K","4-2135-B","ACCIDENT","21-JUN-02","NC","TRIPLE W","PART 91: GENERAL AVIATION","","","","","","FINAL","NONE","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA117","N739PF","17270691","ACCIDENT","22-JUN-02","GA","COBB COUNTY-MC COLLUM FIELD","PART 91: GENERAL AVIATION","","ATLANTIC NORTHSIDE AVIATION","CESSNA","172","N","FINAL","NONE","LANDING - ROLL"
"MIA02LA118","N4313U","15060313","ACCIDENT","23-JUN-02","NC","BALL","PART 91: GENERAL AVIATION","","","CESSNA","150","D","FINAL","NONE","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA119A","N786DM","208B-0922","ACCIDENT","20-JUN-02","PR","ANTONIO RIVERA RODRIGUEZ","PART 135: AIR TAXI & COMMUTER","NON-SCHEDULED","ISLA NENA AIR SERVICE INC","CESSNA","208","B","FINAL","NONE","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA119B","N663VL","2110","ACCIDENT","20-JUN-02","PR","ANTONIO RIVERA RODRIGUEZ","PART 135: AIR TAXI & COMMUTER","NON-SCHEDULED","VIEQUES AIR LINK INC","BRITTEN NORMAN","BN2B","26","FINAL","NONE",""
"MIA02LA120","N93989","15285580","ACCIDENT","15-MAY-02","GA","VALDOSTA RGNL","PART 91: GENERAL AVIATION","","VALDOSTA FLYING SERVICES","CESSNA","152","NO SERIES EXISTS","FINAL","NONE","TAKEOFF - ROLL/RUN"
"MIA02LA121","None","","ACCIDENT","04-JUL-02","FL","","PART 91: GENERAL AVIATION","","","","","","FINAL","MINOR","APPROACH - VFR PATTERN - DOWNWIND"
"MIA02LA122","N1693A","22-449","ACCIDENT","01-JUL-02","FL","CECIL","PART 91: GENERAL AVIATION","","","PIPER","PA22","UNDESIGNATED SERIES","FINAL","NONE","TAKEOFF"
"MIA02LA123","N9996B","34396","ACCIDENT","02-JUL-02","NC","SILER CITY MUNI","PART 91: GENERAL AVIATION","","","CESSNA","182","A","FINAL","SERIOUS","EMERGENCY LANDING"
"MIA02LA124","N57EZ","75","ACCIDENT","02-JUL-02","TN","COVINGTON MUNI","PART 91: GENERAL AVIATION","","","RUTAN","VARIEZE","NO SERIES EXISTS","FINAL","NONE","APPROACH"
"MIA02LA125","N2043N","29-0104","ACCIDENT","02-JUL-02","SC","MT PLEASANT RGNL-FAISON FIELD","PART 91: GENERAL AVIATION","","","MOONEY","M20R","NO SERIES EXISTS","FINAL","NONE","LANDING - ABORTED"
"MIA02LA126","N4561W","13051","ACCIDENT","03-JUL-02","AO","","PART 91: GENERAL AVIATION","","","ROCKWELL","112","TC","FINAL","NONE","EMERGENCY LANDING"
"MIA02LA127","N74PT","S96060181","ACCIDENT","03-JUL-02","NC","DEER RUN","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","TAKEOFF"
"MIA02LA128","N15FH","340-00722","ACCIDENT","04-JUL-02","FL","FLAGLER COUNTY","PART 91: GENERAL AVIATION","","","CESSNA","340","A","FINAL","NONE","EMERGENCY LANDING"
"MIA02LA129","N4418F","F1514","ACCIDENT","06-JUL-02","TN","FAYETTE COUNTY","PART 91: GENERAL AVIATION","","","TAYLORCRAFT","F21","B","FINAL","MINOR","LANDING - FLARE/TOUCHDOWN"
"MIA02LA130","N550G","CH19","ACCIDENT","06-JUL-02","AL","CHILTON COUNTY","PART 91: GENERAL AVIATION","","","BEECH","50","B50","FINAL","NONE","LANDING - ROLL"
"MIA02LA132","N737CQ","17269317","ACCIDENT","10-JUL-02","SC","PICKENS COUNTY","PART 91: GENERAL AVIATION","","","CESSNA","172","N","FINAL","NONE","TAKEOFF - ROLL/RUN"
"MIA02LA133","N91281","63-8535","ACCIDENT","16-JUL-02","FL","","PART 137: AGRICULTURAL","","COLONY SERVICES","BELL","UH1B","NO SERIES EXISTS","FINAL","SERIOUS","DESCENT - EMERGENCY"
"MIA02LA134","N403XJ","403","ACCIDENT","16-JUL-02","MS","TUPELO RGNL","PART 121: AIR CARRIER","SCHEDULED","MESABA AVIATION INC","SAAB","340","B","FINAL","SERIOUS","STANDING - ENGINE(S) OPERATING"
"MIA02LA135","N8943Q","1613R","ACCIDENT","17-JUL-02","GA","","PART 137: AGRICULTURAL","","MIDDLE GEORGIA AVIATION INC","AYRES","S2R","UNDESIGNATED SERIES","FINAL","NONE","EMERGENCY DESCENT/LANDING"
"MIA02LA136","N2183F","899311","ACCIDENT","17-JUL-02","FL","","PART 91: GENERAL AVIATION","","","YAKOVLEV","YAK52","NO SERIES EXISTS","FINAL","NONE","EMERGENCY LANDING"
"MIA02LA138","N10550","21060C","ACCIDENT","23-JUL-02","GA","LOOKOUT MOUNTAIN","PART 91: GENERAL AVIATION","","","MAULE","MXT7","180A","FINAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02LA139","N1535G","0210","ACCIDENT","24-JUL-02","FL","DESTIN-FORT WALTON BEACH","PART 91: GENERAL AVIATION","","","","","","FINAL","FATAL","DESCENT"
"MIA02LA140","N9284H","2841256","ACCIDENT","24-JUL-02","FL","OKEECHOBEE COUNTY","PART 91: GENERAL AVIATION","","","PIPER","PA28","161","FINAL","NONE","LANDING"
"MIA02LA141","N4893H","15284004","ACCIDENT","26-JUL-02","FL","OPA LOCKA WEST","PART 91: GENERAL AVIATION","","BROWARD AVIATION","CESSNA","152","NO SERIES EXISTS","FINAL","NONE","LANDING"
"MIA02LA143","N4723Q","18802494T","ACCIDENT","02-AUG-02","MS","","PART 137: AGRICULTURAL","","VALLEY AIR APPLICATORS INC","CESSNA","A188","B","FINAL","NONE","MANEUVERING - AERIAL APPLICATION"
"MIA02LA145","N73088","301-0633","ACCIDENT","28-JUN-02","TN","","PART 91: GENERAL AVIATION","","RUSSELL, LARRY","AIR TRACTOR","AT301","NO SERIES EXISTS","FINAL","NONE","LANDING - ROLL"
"MIA02LA146","N8180R","TH-522","ACCIDENT","09-AUG-02","FL","FORT LAUDERDALE EXECUTIVE","PART 91: GENERAL AVIATION","","EXECSTAR AVIATION INC","BEECH","58","UNDESIGNATED SERIES","FINAL","SERIOUS","GO-AROUND (VFR)"
"MIA02LA147","N39835","73-32-96","ACCIDENT","10-AUG-02","TN","","PART 91: GENERAL AVIATION","","","BELLANCA","1731","A","FINAL","MINOR","CRUISE"
"MIA02LA149","N704TJ","15078858","ACCIDENT","13-AUG-02","FL","","PART 91: GENERAL AVIATION","","","CESSNA","150","M","FINAL","NONE","CRUISE - NORMAL"
"MIA02LA150","N1242V","75-5219","ACCIDENT","28-JUL-02","FL","FLYING BARON ESTATES","PART 91: GENERAL AVIATION","","","STEARMAN","E75","UNDESIGNATED SERIES","FINAL","MINOR","TAKEOFF - INITIAL CLIMB"
"MIA02LA153","N747ES","25321","ACCIDENT","18-AUG-02","FL","PETER O'KNIGHT","PART 91: GENERAL AVIATION","","","VANS","RV6","A","FINAL","FATAL","MANEUVERING"
"MIA02LA154","N4702S","B-101R","ACCIDENT","20-AUG-02","SC","","PART 137: AGRICULTURAL","","MULLINS, HOLLY A","BELL","47D","1","FINAL","MINOR","LANDING - FLARE/TOUCHDOWN"
"MIA02LA155","N190TB","20282","ACCIDENT","21-AUG-02","SC","","PART 91: GENERAL AVIATION","","","VANS","RV6","UNDESIGNATED SERIES","FINAL","SERIOUS","LANDING - FLARE/TOUCHDOWN"
"MIA02LA156","N13HU","1323","ACCIDENT","08-AUG-02","FL","MERRITT ISLAND","PART 91: GENERAL AVIATION","","","AVIAT","A1","UNDESIGNATED SERIES","FINAL","NONE","LANDING - ROLL"
"MIA02LA157","N4859F","17273089","ACCIDENT","25-AUG-02","NC","MOORE COUNTY","PART 91: GENERAL AVIATION","","","CESSNA","172","N","FINAL","NONE","LANDING"
"MIA02LA158","N2291E","17271224","ACCIDENT","25-AUG-02","NC","TARBORO-EDGECOMBE","PART 91: GENERAL AVIATION","","WAYNE AVIATION","CESSNA","172","N","FINAL","NONE","TAKEOFF - ROLL/RUN"
"MIA02LA159","N120S","24-125","ACCIDENT","27-AUG-02","MS","HERNANDO VILLAGE AIRPARK, INC","PART 91: GENERAL AVIATION","","","PIPER","PA24","250","FINAL","NONE","CRUISE - NORMAL"
"MIA02LA163","N68414","15282288","ACCIDENT","01-SEP-02","FL","ORLANDO SANFORD INTL","PART 91: GENERAL AVIATION","","COMAIR AVIATION ACADEMY","CESSNA","152","NO SERIES EXISTS","FINAL","NONE","TAKEOFF - ROLL/RUN"
"MIA02LA164","N521CF","CH2-0490-0521","ACCIDENT","01-SEP-02","FL","ORLANDO APOPKA","PART 91: GENERAL AVIATION","","","QUAD CITY","CHALLENGER","II","FINAL","MINOR","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA165","N33N","337-1122","ACCIDENT","01-SEP-02","FL","ST LUCIE COUNTY INTL","PART 91: GENERAL AVIATION","","K R AVIATION","CESSNA","T337","D","FINAL","SERIOUS","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA166","N6698D","MC-696","ACCIDENT","04-SEP-02","SC","ORANGEBURG MUNI","PART 91: GENERAL AVIATION","","","BEECH","24","C24R","FINAL","NONE","EMERGENCY LANDING"
"MIA02LA168","N73NR","310L-0112","ACCIDENT","15-SEP-02","GA","DEKALB-PEACHTREE","PART 91: GENERAL AVIATION","","","CESSNA","310","L","FINAL","NONE","LANDING"
"MIA02LA169","N440CM","20539","ACCIDENT","16-SEP-02","AL","BAY MINETTE MUNI","PART 91: GENERAL AVIATION","","","VANS","RV6","UNDESIGNATED SERIES","FINAL","NONE","TAKEOFF - ABORTED"
"MIA02LA171","N1928J","0043","ACCIDENT","21-SEP-02","NC","JOHNSON FIELD","PART 91: GENERAL AVIATION","","","","","","FINAL","NONE","APPROACH - VFR PATTERN - FINAL APPROACH"
"MIA02LA172","N1441Z","1441","ACCIDENT","29-SEP-02","FL","DELAND MUNI-SIDNEY H TAYLOR FIELD","PART 91: GENERAL AVIATION","","","DENNEY","KITFOX","IV","FINAL","NONE","LANDING"
"MIA02LA175","N2963R","28R-35346","ACCIDENT","29-SEP-02","AL","ROY E. RAY","PART 91: GENERAL AVIATION","","","PIPER","PA28R","200","FINAL","MINOR","LANDING"
"MIA02LA180","N1446V","L-38587-27A","ACCIDENT","06-MAR-02","FL","KISSIMMEE GATEWAY","PART 91: GENERAL AVIATION","","","CESSNA","172","M","FINAL","NONE","TAXI - FROM LANDING"
"MIA02TA081","N107CS","40717","ACCIDENT","08-APR-02","FL","PUNTA GORDA","PUBLIC AIRCRAFT","","","BELL","OH58C","NO SERIES EXISTS","FINAL","NONE","TAKEOFF"
"MIA02TA082","N2UH","2050","ACCIDENT","09-APR-02","FL","","PUBLIC AIRCRAFT","","SK LOGISTICS INC","AEROSPATIALE","SA319","B","FINAL","SERIOUS","LANDING"
"MIA02TA109","N911SL","14022","ACCIDENT","12-JUN-02","FL","OKEECHOBEE COUNTY","PART 91: GENERAL AVIATION","","","AGUSTA","A119","NO SERIES EXISTS","FINAL","NONE","TAKEOFF"
"MIA02WA043","N6119J","","ACCIDENT","30-NOV-01","","","PART 91: GENERAL AVIATION","","","PIPER","PA32R","300","FACTUAL","NONE","LANDING - ROLL"
"MIA02WA062","N739FF","","ACCIDENT","13-FEB-02","","","PART 91: GENERAL AVIATION","","","CESSNA","TR182","NO SERIES EXISTS","FACTUAL","SERIOUS","LANDING"
"MIA02WA063","N130FB","","ACCIDENT","16-FEB-02","","","PART 121: AIR CARRIER","SCHEDULED","FLYING BOAT INC","GRUMMAN","G73","NO SERIES EXISTS","FACTUAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02WA065","","","ACCIDENT","11-FEB-02","","","NON-U.S., COMMERCIAL","SCHEDULED","","BOEING","737","UNDESIGNATED SERIES","FACTUAL","SERIOUS","CRUISE"
"MIA02WA068","","","ACCIDENT","11-OCT-01","","","PART 91: GENERAL AVIATION","","","PIPER","PA25","UNDESIGNATED SERIES","FACTUAL","SERIOUS","MANEUVERING - AERIAL APPLICATION"
"MIA02WA073","","","ACCIDENT","18-MAR-02","","","PART 91: GENERAL AVIATION","","","PIPER","PA23","250","FACTUAL","SERIOUS","APPROACH - VFR PATTERN - BASE LEG/BASE TO FINAL"
"MIA02WA083","N768WC","","ACCIDENT","03-APR-02","","","PART 91: GENERAL AVIATION","","","CESSNA","402","B","FACTUAL","NONE","EMERGENCY LANDING AFTER TAKEOFF"
"MIA02WA096","N700AR","","ACCIDENT","13-MAY-02","","","PART 91: GENERAL AVIATION","","","SOCATA","TBM700","UNDESIGNATED SERIES","FACTUAL","NONE","LANDING - FLARE/TOUCHDOWN"
"MIA02WA103","N5332Q","","ACCIDENT","21-MAY-02","","","PART 91: GENERAL AVIATION","","","CESSNA","150","L","FACTUAL","NONE","EMERGENCY LANDING"
"MIA02WA142","","","ACCIDENT","30-JUL-02","","","NON-U.S., NON-COMMERCIAL","","","CESSNA","F172","N","FACTUAL","FATAL","GO-AROUND (VFR)"
"MIA02WA151","N65CT","","ACCIDENT","10-AUG-02","","","PART 91: GENERAL AVIATION","","","PIPER","PA23","250","FACTUAL","NONE","LANDING - ROLL"
"MIA02WA176","N178DN","","INCIDENT","24-AUG-02","","","PART 121: AIR CARRIER","SCHEDULED","DELTA AIR LINES INC","BOEING","767","332","FACTUAL","NONE","STANDING - ENGINE(S) NOT OPERATING"
"MIA02WA178","","","INCIDENT","10-JUL-02","","","NON-U.S., NON-COMMERCIAL","","","PIPER","PA32R","300","FACTUAL","NONE","STANDING - ENGINE(S) OPERATING"
"MIA03CA026","N2585B","38-79A","ACCIDENT","08-DEC-02","FL","PENSACOLA GULF COAST RGNL","PART 91: GENERAL AVIATION","","PENSACOLA AVIATION CENTER","PIPER","PA38","112","FINAL","NONE",""
"MIA03CA030","N9852J","A150661","ACCIDENT","16-DEC-02","FL","CRYSTAL RIVER","PART 91: GENERAL AVIATION","","CRYSTAL AERO GROUP INC","CESSNA","A150","M","FINAL","NONE","LANDING - ROLL"
"MIA03CA037","N752CF","PA30-592","ACCIDENT","26-DEC-02","FL","TALLAHASSEE REGIONAL","PART 91: GENERAL AVIATION","","","PIPER","PA30","NO SERIES EXISTS","FINAL","NONE",""
"MIA03CA041","N5629G","15071129","ACCIDENT","11-JAN-03","FL","EVERGLADES AIRPARK","PART 91: GENERAL AVIATION","","","CESSNA","150","K","FINAL","SERIOUS","GO-AROUND (VFR)"
"MIA03CA053","N9973H","18268154","ACCIDENT","26-JAN-03","FL","EVERGLADES","PART 91: GENERAL AVIATION","","DEAN INTERNATIONAL CHARTERS LLC","CESSNA","182","R","FINAL","NONE",""
"MIA03CA063","N6193V","846","ACCIDENT","02-DEC-02","FL","","PART 91: GENERAL AVIATION","","","LAKE","LA4","200","FINAL","NONE",""
"MIA03CA074","N828JN","120","ACCIDENT","10-MAR-03","FL","SEMINOLE LAKE","PART 91: GENERAL AVIATION","","","SCHEMPP HIRTH","DISCUS2B","NO SERIES EXISTS","FINAL","NONE",""
"MIA03CA083","N4413C","7998","ACCIDENT","31-MAR-03","FL","LAKELAND LINDER REGIONAL","PART 91: GENERAL AVIATION","","","CESSNA","190","NO SERIES EXISTS","FINAL","NONE","LANDING - ROLL"
"MIA03CA086","N405BM","930655","ACCIDENT","01-APR-03","FL","LAKELAND LINDER REGIONAL","PART 91: GENERAL AVIATION","","","","","","FINAL","MINOR","LANDING - ROLL"
"MIA03CA091","N366X","7005C","ACCIDENT","27-MAR-03","FL","PORTER","PART 91: GENERAL AVIATION","","","MAULE","M5","235C","FINAL","NONE",""
"MIA03CA093","N2535R","75-485","ACCIDENT","04-APR-03","FL","LAKELAND LINDER RGNL","PART 91: GENERAL AVIATION","","","STEARMAN","A75","N1","FINAL","NONE","LANDING - ROLL"
"MIA03CA095","N757AZ","15279598","ACCIDENT","13-APR-03","MS","OLIVE BRANCH","PART 91: GENERAL AVIATION","","DOUGLAS AVIATION","CESSNA","152","NO SERIES EXISTS","FINAL","NONE",""
"MIA03CA103","N175W","22-3910","ACCIDENT","03-MAY-03","MS","BRUCE CAMPBELL FIELD","PART 91: GENERAL AVIATION","","","PIPER","PA22","150","FINAL","NONE","LANDING - ROLL"
"MIA03CA106","N51752","1150","ACCIDENT","10-MAY-03","FL","","PART 91: GENERAL AVIATION","","PARADISE HELICOPTERS INC","ENSTROM","280","C","FINAL","NONE",""
